time	Ix(U1:TE)/V(vin)
1.064100000000000e+00	2.601890e-05
1.065100000000000e+00	2.601859e-05
1.065110000000000e+00	1.884300e-05
1.065130000000000e+00	9.814922e-06
1.065160000000000e+00	3.821691e-06
1.065200000000000e+00	1.306544e-07
1.066000000000000e+00	0.000000e+00
1.066029200000000e+00	1.987396e-07
1.066087600000000e+00	8.224803e-07
1.066204400000000e+00	1.814370e-05
1.066437999999999e+00	8.693744e-05
1.066532800000001e+00	3.134457e-04
1.066722400000004e+00	3.738900e-03
1.067000000000000e+00	1.140390e-02
1.077000000000000e+00	1.140352e-02
1.077100000000000e+00	6.815986e-03
1.077300000000000e+00	2.328598e-03
1.077600000000000e+00	4.216126e-04
1.078000000000000e+00	1.306541e-07
1.086000000000000e+00	0.000000e+00
1.086010000000000e+00	4.200875e-07
1.086030000000000e+00	1.868795e-06
1.086060000000000e+00	1.129315e-05
1.086100000000000e+00	2.601890e-05
1.087100000000000e+00	2.601859e-05
1.087109200000000e+00	1.919645e-05
1.087127600000000e+00	1.096370e-05
1.087164400000000e+00	4.090603e-06
1.087200000000000e+00	1.306544e-07
1.088000000000000e+00	1.306543e-07
1.088034787999999e+00	2.368447e-07
1.088104363999998e+00	1.458952e-06
1.088243515999995e+00	4.749385e-05
1.088521819999989e+00	4.084574e-03
1.089000000000000e+00	1.140390e-02
1.090010412285733e+00	1.140386e-02
1.091020824571466e+00	1.140382e-02
1.092031236857199e+00	1.140378e-02
1.093041649142932e+00	1.140374e-02
1.094052061428666e+00	1.140370e-02
1.095062473714399e+00	1.140366e-02
1.096072886000132e+00	1.140363e-02
1.099000000000000e+00	1.140352e-02
1.099097959599815e+00	6.857155e-03
1.099293878799445e+00	2.425568e-03
1.099608161600739e+00	4.448354e-04
1.100000000000000e+00	1.306541e-07
1.108000000000000e+00	1.306543e-07
1.108009757703413e+00	4.043671e-07
1.108029273110239e+00	1.923621e-06
1.108060969186348e+00	1.165472e-05
1.108100000000000e+00	2.601891e-05
1.109100000000000e+00	2.601861e-05
1.109110000000000e+00	1.884301e-05
1.109130000000000e+00	9.814927e-06
1.109160000000000e+00	3.821692e-06
1.109200000000000e+00	1.306544e-07
1.110000000000000e+00	0.000000e+00
1.110029200000000e+00	1.987396e-07
1.110087600000000e+00	8.224802e-07
1.110204400000000e+00	1.814370e-05
1.110437999999999e+00	8.693742e-05
1.110532800000000e+00	3.134456e-04
1.110722400000002e+00	3.738899e-03
1.111000000000000e+00	1.140390e-02
1.121000000000000e+00	1.140352e-02
1.121100000000000e+00	6.815984e-03
1.121300000000000e+00	2.328597e-03
1.121600000000000e+00	4.216125e-04
1.122000000000000e+00	1.306541e-07
1.130000000000000e+00	0.000000e+00
1.130010000000000e+00	4.200876e-07
1.130030000000000e+00	1.868796e-06
1.130060000000000e+00	1.129315e-05
1.130100000000000e+00	2.601891e-05
1.131100000000000e+00	2.601860e-05
1.131109200000000e+00	1.919646e-05
1.131127600000000e+00	1.096370e-05
1.131164399999999e+00	4.090605e-06
1.131200000000000e+00	1.306544e-07
1.132000000000000e+00	0.000000e+00
1.132034787999999e+00	2.368447e-07
1.132104363999998e+00	1.458952e-06
1.132243515999995e+00	4.749384e-05
1.132521819999989e+00	4.084574e-03
1.133000000000000e+00	1.140390e-02
1.134010412285733e+00	1.140386e-02
1.135020824571467e+00	1.140382e-02
1.136031236857201e+00	1.140378e-02
1.137041649142934e+00	1.140374e-02
1.138052061428668e+00	1.140370e-02
1.139062473714402e+00	1.140366e-02
1.140072886000135e+00	1.140362e-02
1.143000000000000e+00	1.140352e-02
1.143097959599811e+00	6.857154e-03
1.143293878799433e+00	2.425568e-03
1.143608161600755e+00	4.448353e-04
1.144000000000000e+00	1.306541e-07
1.152000000000000e+00	0.000000e+00
1.152009757704924e+00	4.043672e-07
1.152029273114774e+00	1.923622e-06
1.152060969180302e+00	1.165472e-05
1.152100000000000e+00	2.601892e-05
1.153100000000000e+00	2.601862e-05
1.153110000000000e+00	1.884302e-05
1.153130000000000e+00	9.814931e-06
1.153160000000000e+00	3.821694e-06
1.153200000000000e+00	1.306544e-07
1.154000000000000e+00	0.000000e+00
1.154029200000000e+00	1.987396e-07
1.154087600000000e+00	8.224802e-07
1.154204400000000e+00	1.814370e-05
1.154437999999999e+00	8.693741e-05
1.154532800000000e+00	3.134456e-04
1.154722400000002e+00	3.738899e-03
1.155000000000000e+00	1.140390e-02
1.165000000000000e+00	1.140352e-02
1.165100000000000e+00	6.815983e-03
1.165300000000000e+00	2.328597e-03
1.165600000000000e+00	4.216124e-04
1.166000000000000e+00	1.306541e-07
1.174000000000000e+00	0.000000e+00
1.174010000000000e+00	4.200876e-07
1.174030000000000e+00	1.868796e-06
1.174060000000000e+00	1.129316e-05
1.174100000000000e+00	2.601892e-05
1.174708000000000e+00	2.601874e-05
1.175100000000000e+00	2.601862e-05
1.175109200000000e+00	1.919646e-05
1.175127600000000e+00	1.096371e-05
1.175164399999999e+00	4.090606e-06
1.175200000000000e+00	1.306544e-07
1.176000000000000e+00	0.000000e+00
1.176034787999999e+00	2.368447e-07
1.176104363999998e+00	1.458952e-06
1.176243515999995e+00	4.749384e-05
1.176521819999989e+00	4.084573e-03
1.177000000000000e+00	1.140390e-02
1.178010412285733e+00	1.140386e-02
1.179020824571467e+00	1.140382e-02
1.180031236857201e+00	1.140378e-02
1.181041649142934e+00	1.140374e-02
1.182052061428668e+00	1.140370e-02
1.183062473714402e+00	1.140366e-02
1.184072886000135e+00	1.140362e-02
1.187000000000000e+00	1.140351e-02
1.187097959599811e+00	6.857153e-03
1.187293878799433e+00	2.425568e-03
1.187608161600755e+00	4.448352e-04
1.188000000000000e+00	1.306541e-07
1.196000000000000e+00	0.000000e+00
1.196009757704924e+00	4.043673e-07
1.196029273114774e+00	1.923622e-06
1.196060969180302e+00	1.165473e-05
1.196100000000000e+00	2.601893e-05
1.197100000000000e+00	2.601863e-05
1.197110000000000e+00	1.884302e-05
1.197130000000000e+00	9.814934e-06
1.197160000000000e+00	3.821695e-06
1.197200000000000e+00	1.306544e-07
1.198000000000000e+00	0.000000e+00
1.198029200000000e+00	1.987396e-07
1.198087600000000e+00	8.224801e-07
1.198204400000000e+00	1.814370e-05
1.198437999999999e+00	8.693740e-05
1.198532800000000e+00	3.134455e-04
1.198722400000002e+00	3.738898e-03
1.199000000000000e+00	1.140390e-02
1.209000000000000e+00	1.140352e-02
1.209100000000000e+00	6.815983e-03
1.209300000000000e+00	2.328597e-03
1.209600000000000e+00	4.216124e-04
1.210000000000000e+00	1.306541e-07
1.218000000000000e+00	0.000000e+00
1.218010000000000e+00	4.200877e-07
1.218030000000000e+00	1.868796e-06
1.218060000000000e+00	1.129316e-05
1.218100000000000e+00	2.601893e-05
1.219100000000000e+00	2.601862e-05
1.219109200000000e+00	1.919647e-05
1.219127600000000e+00	1.096371e-05
1.219164399999999e+00	4.090607e-06
1.219200000000000e+00	1.306544e-07
1.220000000000000e+00	0.000000e+00
1.220034787999999e+00	2.368447e-07
1.220104363999998e+00	1.458952e-06
1.220243515999995e+00	4.749383e-05
1.220521819999989e+00	4.084573e-03
1.221000000000000e+00	1.140389e-02
1.222010412285733e+00	1.140386e-02
1.223020824571467e+00	1.140382e-02
1.224031236857201e+00	1.140378e-02
1.225041649142934e+00	1.140374e-02
1.226052061428668e+00	1.140370e-02
1.227062473714402e+00	1.140366e-02
1.228072886000135e+00	1.140362e-02
1.231000000000000e+00	1.140351e-02
1.231097959599811e+00	6.857152e-03
1.231293878799433e+00	2.425567e-03
1.231608161600755e+00	4.448352e-04
1.232000000000000e+00	1.306541e-07
1.240000000000000e+00	0.000000e+00
1.240009757704924e+00	4.043673e-07
1.240029273114774e+00	1.923622e-06
1.240060969180302e+00	1.165473e-05
1.240100000000000e+00	2.601894e-05
1.241100000000000e+00	2.601864e-05
1.241110000000000e+00	1.884303e-05
1.241130000000000e+00	9.814936e-06
1.241160000000000e+00	3.821695e-06
1.241200000000000e+00	1.306544e-07
1.242000000000000e+00	0.000000e+00
1.242029200000000e+00	1.987396e-07
1.242087600000000e+00	8.224800e-07
1.242204400000000e+00	1.814369e-05
1.242437999999999e+00	8.693739e-05
1.242532800000000e+00	3.134455e-04
1.242722400000002e+00	3.738898e-03
1.243000000000000e+00	1.140390e-02
1.253000000000000e+00	1.140352e-02
1.253100000000000e+00	6.815983e-03
1.253300000000000e+00	2.328597e-03
1.253600000000000e+00	4.216124e-04
1.254000000000000e+00	1.306541e-07
1.262000000000000e+00	0.000000e+00
1.262010000000000e+00	4.200877e-07
1.262030000000000e+00	1.868797e-06
1.262060000000000e+00	1.129316e-05
1.262100000000000e+00	2.601893e-05
1.263100000000000e+00	2.601863e-05
1.263109200000000e+00	1.919647e-05
1.263127600000000e+00	1.096371e-05
1.263164400000000e+00	4.090608e-06
1.263200000000000e+00	1.306544e-07
1.264000000000000e+00	0.000000e+00
1.264034787999999e+00	2.368447e-07
1.264104363999998e+00	1.458952e-06
1.264243515999995e+00	4.749383e-05
1.264521819999989e+00	4.084573e-03
1.265000000000000e+00	1.140389e-02
1.266010412285733e+00	1.140385e-02
1.267020824571467e+00	1.140381e-02
1.268031236857201e+00	1.140377e-02
1.269041649142934e+00	1.140373e-02
1.270052061428668e+00	1.140370e-02
1.271062473714402e+00	1.140366e-02
1.272072886000135e+00	1.140362e-02
1.275000000000000e+00	1.140351e-02
1.275097959599811e+00	6.857152e-03
1.275293878799433e+00	2.425567e-03
1.275608161600755e+00	4.448352e-04
1.276000000000000e+00	1.306541e-07
1.284000000000000e+00	0.000000e+00
1.284009757704925e+00	4.043673e-07
1.284029273114774e+00	1.923623e-06
1.284060969180302e+00	1.165473e-05
1.284100000000000e+00	2.601895e-05
1.285100000000000e+00	2.601864e-05
1.285110000000000e+00	1.884304e-05
1.285130000000000e+00	9.814938e-06
1.285160000000000e+00	3.821696e-06
1.285200000000000e+00	1.306544e-07
1.286000000000000e+00	0.000000e+00
1.286029200000000e+00	1.987396e-07
1.286087600000000e+00	8.224799e-07
1.286204400000000e+00	1.814369e-05
1.286438000000000e+00	8.693738e-05
1.286532800000000e+00	3.134455e-04
1.286722400000002e+00	3.738898e-03
1.287000000000000e+00	1.140390e-02
1.297000000000000e+00	1.140351e-02
1.297100000000000e+00	6.815982e-03
1.297300000000000e+00	2.328597e-03
1.297600000000000e+00	4.216124e-04
1.298000000000000e+00	1.306541e-07
1.306000000000000e+00	0.000000e+00
1.306010000000000e+00	4.200877e-07
1.306030000000000e+00	1.868797e-06
1.306060000000000e+00	1.129316e-05
1.306100000000000e+00	2.601894e-05
1.307100000000000e+00	2.601864e-05
1.307109200000000e+00	1.919648e-05
1.307127600000000e+00	1.096372e-05
1.307164400000000e+00	4.090609e-06
1.307200000000000e+00	1.306544e-07
1.308000000000000e+00	1.306543e-07
1.308034787999999e+00	2.368447e-07
1.308104363999998e+00	1.458951e-06
1.308243515999995e+00	4.749382e-05
1.308521819999989e+00	4.084572e-03
1.309000000000000e+00	1.140389e-02
1.310010412285733e+00	1.140385e-02
1.311020824571466e+00	1.140381e-02
1.312031236857199e+00	1.140377e-02
1.313041649142932e+00	1.140373e-02
1.314052061428666e+00	1.140370e-02
1.315062473714399e+00	1.140366e-02
1.316072886000132e+00	1.140362e-02
1.319000000000000e+00	1.140351e-02
1.319097959599815e+00	6.857152e-03
1.319293878799445e+00	2.425567e-03
1.319608161600739e+00	4.448352e-04
1.320000000000000e+00	1.306541e-07
1.328000000000000e+00	1.306543e-07
1.328009757703413e+00	4.043672e-07
1.328029273110239e+00	1.923623e-06
1.328060969186348e+00	1.165474e-05
1.328100000000000e+00	2.601895e-05
1.329100000000000e+00	2.601865e-05
1.329110000000000e+00	1.884304e-05
1.329130000000000e+00	9.814940e-06
1.329160000000000e+00	3.821696e-06
1.329200000000000e+00	1.306544e-07
1.330000000000000e+00	0.000000e+00
1.330029200000000e+00	1.987396e-07
1.330087600000000e+00	8.224799e-07
1.330204400000000e+00	1.814369e-05
1.330437999999999e+00	8.693738e-05
1.330532800000001e+00	3.134455e-04
1.330722400000003e+00	3.738897e-03
1.331000000000000e+00	1.140389e-02
1.341000000000000e+00	1.140351e-02
1.341100000000000e+00	6.815982e-03
1.341300000000000e+00	2.328596e-03
1.341600000000000e+00	4.216123e-04
1.342000000000000e+00	1.306541e-07
1.350000000000000e+00	0.000000e+00
1.350010000000000e+00	4.200877e-07
1.350030000000000e+00	1.868797e-06
1.350060000000000e+00	1.129317e-05
1.350100000000000e+00	2.601894e-05
1.351100000000000e+00	2.601864e-05
1.351109200000000e+00	1.919648e-05
1.351127600000000e+00	1.096372e-05
1.351164399999999e+00	4.090609e-06
1.351200000000000e+00	1.306544e-07
1.352000000000000e+00	0.000000e+00
1.352034787999999e+00	2.368447e-07
1.352104363999998e+00	1.458951e-06
1.352243515999995e+00	4.749382e-05
1.352521819999989e+00	4.084572e-03
1.353000000000000e+00	1.140389e-02
1.354010412285733e+00	1.140385e-02
1.355020824571467e+00	1.140381e-02
1.356031236857201e+00	1.140377e-02
1.357041649142934e+00	1.140373e-02
1.358052061428668e+00	1.140369e-02
1.359062473714401e+00	1.140366e-02
1.360072886000135e+00	1.140362e-02
1.363000000000000e+00	1.140351e-02
1.363097959599811e+00	6.857151e-03
1.363293878799433e+00	2.425567e-03
1.363608161600755e+00	4.448351e-04
1.364000000000000e+00	1.306541e-07
1.372000000000000e+00	0.000000e+00
1.372009757704924e+00	4.043673e-07
1.372029273114774e+00	1.923623e-06
1.372060969180302e+00	1.165474e-05
1.372100000000000e+00	2.601895e-05
1.373100000000000e+00	2.601865e-05
1.373110000000000e+00	1.884304e-05
1.373130000000000e+00	9.814941e-06
1.373160000000000e+00	3.821697e-06
1.373200000000000e+00	1.306544e-07
1.374000000000000e+00	0.000000e+00
1.374029200000000e+00	1.987396e-07
1.374087600000000e+00	8.224799e-07
1.374204400000000e+00	1.814369e-05
1.374437999999999e+00	8.693738e-05
1.374532800000001e+00	3.134455e-04
1.374722400000003e+00	3.738897e-03
1.375000000000000e+00	1.140389e-02
1.385000000000000e+00	1.140351e-02
1.385100000000000e+00	6.815981e-03
1.385300000000000e+00	2.328596e-03
1.385600000000000e+00	4.216123e-04
1.386000000000000e+00	1.306541e-07
1.394000000000000e+00	0.000000e+00
1.394010000000000e+00	4.200877e-07
1.394030000000000e+00	1.868797e-06
1.394060000000000e+00	1.129317e-05
1.394100000000000e+00	2.601895e-05
1.395100000000000e+00	2.601864e-05
1.395109200000000e+00	1.919648e-05
1.395127600000000e+00	1.096372e-05
1.395164399999999e+00	4.090609e-06
1.395200000000000e+00	1.306544e-07
1.396000000000000e+00	0.000000e+00
1.396034787999999e+00	2.368446e-07
1.396104363999998e+00	1.458951e-06
1.396243515999995e+00	4.749382e-05
1.396521819999989e+00	4.084572e-03
1.397000000000000e+00	1.140389e-02
1.398010412285733e+00	1.140385e-02
1.399020824571467e+00	1.140381e-02
1.400031236857201e+00	1.140377e-02
1.401041649142934e+00	1.140373e-02
1.402052061428668e+00	1.140370e-02
1.403062473714402e+00	1.140366e-02
1.404072886000135e+00	1.140362e-02
1.407000000000000e+00	1.140351e-02
1.407097959599811e+00	6.857151e-03
1.407293878799433e+00	2.425567e-03
1.407608161600755e+00	4.448351e-04
1.408000000000000e+00	1.306541e-07
1.416000000000000e+00	0.000000e+00
1.416009757704924e+00	4.043674e-07
1.416029273114774e+00	1.923623e-06
1.416060969180302e+00	1.165474e-05
1.416100000000000e+00	2.601896e-05
1.417100000000000e+00	2.601865e-05
1.417110000000000e+00	1.884304e-05
1.417130000000000e+00	9.814942e-06
1.417160000000000e+00	3.821697e-06
1.417200000000000e+00	1.306544e-07
1.418000000000000e+00	0.000000e+00
1.418029200000000e+00	1.987395e-07
1.418087600000000e+00	8.224799e-07
1.418204400000000e+00	1.814369e-05
1.418437999999999e+00	8.693737e-05
1.418532800000001e+00	3.134455e-04
1.418722400000003e+00	3.738897e-03
1.419000000000000e+00	1.140389e-02
1.429000000000000e+00	1.140351e-02
1.429100000000000e+00	6.815981e-03
1.429300000000000e+00	2.328596e-03
1.429600000000000e+00	4.216123e-04
1.430000000000000e+00	1.306541e-07
1.438000000000000e+00	0.000000e+00
1.438010000000000e+00	4.200877e-07
1.438030000000000e+00	1.868797e-06
1.438060000000000e+00	1.129317e-05
1.438100000000000e+00	2.601895e-05
1.439100000000000e+00	2.601864e-05
1.439109200000000e+00	1.919648e-05
1.439127600000000e+00	1.096372e-05
1.439164399999999e+00	4.090610e-06
1.439200000000000e+00	1.306544e-07
1.440000000000000e+00	0.000000e+00
1.440034787999999e+00	2.368446e-07
1.440104363999998e+00	1.458951e-06
1.440243515999995e+00	4.749382e-05
1.440521819999989e+00	4.084572e-03
1.441000000000000e+00	1.140389e-02
1.442010412285733e+00	1.140385e-02
1.443020824571467e+00	1.140381e-02
1.444031236857201e+00	1.140377e-02
1.445041649142934e+00	1.140373e-02
1.446052061428668e+00	1.140370e-02
1.447062473714402e+00	1.140366e-02
1.448072886000135e+00	1.140362e-02
1.451000000000000e+00	1.140351e-02
1.451097959599811e+00	6.857151e-03
1.451293878799433e+00	2.425567e-03
1.451608161600755e+00	4.448351e-04
1.452000000000000e+00	1.306541e-07
1.460000000000000e+00	0.000000e+00
1.460009757704924e+00	4.043674e-07
1.460029273114774e+00	1.923623e-06
1.460060969180302e+00	1.165474e-05
1.460100000000000e+00	2.601896e-05
1.461100000000000e+00	2.601866e-05
1.461110000000000e+00	1.884304e-05
1.461130000000000e+00	9.814943e-06
1.461160000000000e+00	3.821698e-06
1.461200000000000e+00	1.306544e-07
1.462000000000000e+00	0.000000e+00
1.462029200000000e+00	1.987395e-07
1.462087600000000e+00	8.224799e-07
1.462204400000000e+00	1.814369e-05
1.462437999999999e+00	8.693737e-05
1.462532800000001e+00	3.134455e-04
1.462722400000003e+00	3.738897e-03
1.463000000000000e+00	1.140389e-02
1.473000000000000e+00	1.140351e-02
1.473100000000000e+00	6.815981e-03
1.473300000000000e+00	2.328596e-03
1.473600000000000e+00	4.216123e-04
1.474000000000000e+00	1.306541e-07
1.482000000000000e+00	0.000000e+00
1.482010000000000e+00	4.200877e-07
1.482030000000000e+00	1.868797e-06
1.482060000000000e+00	1.129317e-05
1.482100000000000e+00	2.601895e-05
1.482128000000000e+00	2.601894e-05
1.483100000000000e+00	2.601865e-05
1.483109200000000e+00	1.919649e-05
1.483127600000000e+00	1.096372e-05
1.483164399999999e+00	4.090610e-06
1.483200000000000e+00	1.306544e-07
1.484000000000000e+00	0.000000e+00
1.484034787999999e+00	2.368446e-07
1.484104363999998e+00	1.458951e-06
1.484243515999995e+00	4.749382e-05
1.484521819999989e+00	4.084572e-03
1.485000000000000e+00	1.140389e-02
1.486010412285733e+00	1.140385e-02
1.487020824571467e+00	1.140381e-02
1.488031236857201e+00	1.140377e-02
1.489041649142934e+00	1.140373e-02
1.490052061428668e+00	1.140369e-02
1.491062473714402e+00	1.140366e-02
1.492072886000135e+00	1.140362e-02
1.495000000000000e+00	1.140351e-02
1.495097959599811e+00	6.857151e-03
1.495293878799433e+00	2.425567e-03
1.495608161600755e+00	4.448351e-04
1.496000000000000e+00	1.306541e-07
1.504000000000000e+00	0.000000e+00
1.504009757704925e+00	4.043674e-07
1.504029273114774e+00	1.923623e-06
1.504060969180302e+00	1.165474e-05
1.504100000000000e+00	2.601896e-05
1.505100000000000e+00	2.601866e-05
1.505110000000000e+00	1.884305e-05
1.505130000000000e+00	9.814943e-06
1.505160000000000e+00	3.821698e-06
1.505200000000000e+00	1.306544e-07
1.506000000000000e+00	0.000000e+00
1.506029200000000e+00	1.987395e-07
1.506087600000000e+00	8.224799e-07
1.506204400000000e+00	1.814369e-05
1.506437999999999e+00	8.693737e-05
1.506532800000001e+00	3.134455e-04
1.506722400000003e+00	3.738897e-03
1.507000000000000e+00	1.140389e-02
1.517000000000000e+00	1.140351e-02
1.517100000000000e+00	6.815981e-03
1.517300000000000e+00	2.328596e-03
1.517600000000000e+00	4.216123e-04
1.518000000000000e+00	1.306541e-07
1.526000000000000e+00	0.000000e+00
1.526010000000000e+00	4.200877e-07
1.526030000000000e+00	1.868797e-06
1.526060000000000e+00	1.129317e-05
1.526100000000000e+00	2.601895e-05
1.527100000000000e+00	2.601865e-05
1.527109200000000e+00	1.919649e-05
1.527127600000000e+00	1.096372e-05
1.527164400000000e+00	4.090610e-06
1.527200000000000e+00	1.306544e-07
1.528000000000000e+00	0.000000e+00
1.528034787999999e+00	2.368446e-07
1.528104363999998e+00	1.458951e-06
1.528243515999995e+00	4.749382e-05
1.528521819999989e+00	4.084572e-03
1.529000000000000e+00	1.140389e-02
1.530010412285733e+00	1.140385e-02
1.531020824571467e+00	1.140381e-02
1.532031236857201e+00	1.140377e-02
1.533041649142934e+00	1.140373e-02
1.534052061428668e+00	1.140369e-02
1.535062473714402e+00	1.140366e-02
1.536072886000135e+00	1.140362e-02
1.539000000000000e+00	1.140351e-02
1.539097959599811e+00	6.857150e-03
1.539293878799433e+00	2.425567e-03
1.539608161600755e+00	4.448351e-04
1.540000000000000e+00	1.306541e-07
1.548000000000000e+00	0.000000e+00
1.548009757704925e+00	4.043674e-07
1.548029273114774e+00	1.923623e-06
1.548060969180302e+00	1.165474e-05
1.548100000000000e+00	2.601896e-05
1.549100000000000e+00	2.601866e-05
1.549110000000000e+00	1.884305e-05
1.549130000000000e+00	9.814944e-06
1.549160000000000e+00	3.821698e-06
1.549200000000000e+00	1.306544e-07
1.550000000000000e+00	1.306543e-07
1.550029200000000e+00	1.987395e-07
1.550087600000000e+00	8.224799e-07
1.550204400000000e+00	1.814369e-05
1.550437999999999e+00	8.693737e-05
1.550532800000000e+00	3.134454e-04
1.550722400000003e+00	3.738897e-03
1.551000000000000e+00	1.140389e-02
1.561000000000000e+00	1.140351e-02
1.561100000000000e+00	6.815981e-03
1.561300000000000e+00	2.328596e-03
1.561600000000000e+00	4.216123e-04
1.562000000000000e+00	1.306541e-07
1.570000000000000e+00	1.306543e-07
1.570010000000000e+00	4.200878e-07
1.570030000000000e+00	1.868798e-06
1.570060000000000e+00	1.129317e-05
1.570100000000000e+00	2.601895e-05
1.571100000000000e+00	2.601865e-05
1.571109200000000e+00	1.919649e-05
1.571127600000001e+00	1.096372e-05
1.571164400000001e+00	4.090610e-06
1.571200000000000e+00	1.306544e-07
1.572000000000000e+00	0.000000e+00
1.572034788000002e+00	2.368446e-07
1.572104364000005e+00	1.458951e-06
1.572243516000012e+00	4.749382e-05
1.572521820000027e+00	4.084572e-03
1.573000000000000e+00	1.140389e-02
1.574010412285665e+00	1.140385e-02
1.575020824571330e+00	1.140381e-02
1.576031236856995e+00	1.140377e-02
1.577041649142660e+00	1.140373e-02
1.578052061428325e+00	1.140369e-02
1.579062473713990e+00	1.140366e-02
1.580072885999656e+00	1.140362e-02
1.583000000000000e+00	1.140351e-02
1.583097959600482e+00	6.857150e-03
1.583293878801447e+00	2.425567e-03
1.583608161598070e+00	4.448351e-04
1.584000000000000e+00	1.306541e-07
1.592000000000000e+00	0.000000e+00
1.592009757445793e+00	4.043509e-07
1.592029272337378e+00	1.923684e-06
1.592060970216828e+00	1.165512e-05
1.592100000000000e+00	2.601896e-05
1.593100000000000e+00	2.601866e-05
1.593110000000000e+00	1.884305e-05
1.593130000000000e+00	9.814944e-06
1.593160000000000e+00	3.821698e-06
1.593200000000000e+00	1.306544e-07
1.594000000000000e+00	0.000000e+00
1.594029200000000e+00	1.987395e-07
1.594087600000000e+00	8.224799e-07
1.594204400000000e+00	1.814369e-05
1.594437999999999e+00	8.693737e-05
1.594532800000000e+00	3.134454e-04
1.594722400000002e+00	3.738897e-03
1.595000000000000e+00	1.140389e-02
1.605000000000000e+00	1.140351e-02
1.605100000000000e+00	6.815981e-03
1.605300000000000e+00	2.328596e-03
1.605600000000000e+00	4.216123e-04
1.606000000000000e+00	1.306541e-07
1.614000000000000e+00	0.000000e+00
1.614010000000000e+00	4.200878e-07
1.614030000000000e+00	1.868798e-06
1.614060000000000e+00	1.129317e-05
1.614100000000000e+00	2.601895e-05
1.615100000000000e+00	2.601865e-05
1.615109200000000e+00	1.919649e-05
1.615127600000000e+00	1.096372e-05
1.615164399999999e+00	4.090610e-06
1.615200000000000e+00	1.306544e-07
1.616000000000000e+00	0.000000e+00
1.616034787999999e+00	2.368446e-07
1.616104363999998e+00	1.458951e-06
1.616243515999995e+00	4.749382e-05
1.616521819999989e+00	4.084572e-03
1.617000000000000e+00	1.140389e-02
1.618010412285733e+00	1.140385e-02
1.619020824571467e+00	1.140381e-02
1.620031236857201e+00	1.140377e-02
1.621041649142934e+00	1.140373e-02
1.622052061428668e+00	1.140369e-02
1.623062473714401e+00	1.140366e-02
1.624072886000135e+00	1.140362e-02
1.627000000000000e+00	1.140351e-02
1.627097959599811e+00	6.857150e-03
1.627293878799433e+00	2.425567e-03
1.627608161600755e+00	4.448351e-04
1.628000000000000e+00	1.306541e-07
1.636000000000000e+00	0.000000e+00
1.636009757704924e+00	4.043674e-07
1.636029273114774e+00	1.923624e-06
1.636060969180302e+00	1.165474e-05
1.636100000000000e+00	2.601896e-05
1.637100000000000e+00	2.601866e-05
1.637110000000000e+00	1.884305e-05
1.637130000000000e+00	9.814944e-06
1.637160000000000e+00	3.821698e-06
1.637200000000000e+00	1.306544e-07
1.638000000000000e+00	0.000000e+00
1.638029200000000e+00	1.987395e-07
1.638087600000000e+00	8.224799e-07
1.638204400000000e+00	1.814369e-05
1.638437999999999e+00	8.693737e-05
1.638532800000000e+00	3.134454e-04
1.638722400000002e+00	3.738897e-03
1.639000000000000e+00	1.140389e-02
1.649000000000000e+00	1.140351e-02
1.649100000000000e+00	6.815981e-03
1.649300000000000e+00	2.328596e-03
1.649600000000000e+00	4.216123e-04
1.650000000000000e+00	1.306541e-07
1.658000000000000e+00	0.000000e+00
1.658010000000000e+00	4.200878e-07
1.658030000000000e+00	1.868798e-06
1.658060000000000e+00	1.129317e-05
1.658100000000000e+00	2.601895e-05
1.659100000000000e+00	2.601865e-05
1.659109200000000e+00	1.919649e-05
1.659127600000000e+00	1.096372e-05
1.659164399999999e+00	4.090610e-06
1.659200000000000e+00	1.306544e-07
1.660000000000000e+00	0.000000e+00
1.660034787999999e+00	2.368446e-07
1.660104363999998e+00	1.458951e-06
1.660243515999995e+00	4.749381e-05
1.660521819999989e+00	4.084571e-03
1.661000000000000e+00	1.140389e-02
1.662010412285733e+00	1.140385e-02
1.663020824571467e+00	1.140381e-02
1.664031236857201e+00	1.140377e-02
1.665041649142934e+00	1.140373e-02
1.666052061428668e+00	1.140369e-02
1.667062473714402e+00	1.140366e-02
1.668072886000135e+00	1.140362e-02
1.671000000000000e+00	1.140351e-02
1.671097959599811e+00	6.857150e-03
1.671293878799433e+00	2.425567e-03
1.671608161600755e+00	4.448351e-04
1.672000000000000e+00	1.306541e-07
1.680000000000000e+00	0.000000e+00
1.680009757704924e+00	4.043674e-07
1.680029273114774e+00	1.923624e-06
1.680060969180302e+00	1.165474e-05
1.680100000000000e+00	2.601896e-05
1.681100000000000e+00	2.601866e-05
1.681110000000000e+00	1.884305e-05
1.681130000000000e+00	9.814944e-06
1.681160000000000e+00	3.821698e-06
1.681200000000000e+00	1.306544e-07
1.682000000000000e+00	0.000000e+00
1.682029200000000e+00	1.987395e-07
1.682087600000000e+00	8.224797e-07
1.682204400000000e+00	1.814369e-05
1.682437999999999e+00	8.693737e-05
1.682532800000000e+00	3.134454e-04
1.682722400000002e+00	3.738897e-03
1.683000000000000e+00	1.140389e-02
1.693000000000000e+00	1.140351e-02
1.693100000000000e+00	6.815981e-03
1.693300000000000e+00	2.328596e-03
1.693600000000000e+00	4.216123e-04
1.694000000000000e+00	1.306541e-07
