time	V(n001)
4.399907000000000e-01	-2.100000e+00
4.399910000000000e-01	-3.000000e+00
4.399912400000000e-01	-3.000000e+00
4.399915599999999e-01	-3.000000e+00
4.399921999999999e-01	-3.000000e+00
4.399934799999999e-01	-3.000000e+00
4.399960399999999e-01	-3.000000e+00
4.399990000000000e-01	-3.000000e+00
4.399991000000000e-01	-2.700000e+00
4.399993000000000e-01	-2.100000e+00
4.399997000000000e-01	-9.000000e-01
4.400000000000000e-01	0.000000e+00
4.499900000000000e-01	0.000000e+00
4.499901000000000e-01	-3.000000e-01
4.499903000000000e-01	-9.000000e-01
4.499907000000000e-01	-2.100000e+00
4.499910000000000e-01	-3.000000e+00
4.499912400000000e-01	-3.000000e+00
4.499915600000000e-01	-3.000000e+00
4.499922000000000e-01	-3.000000e+00
4.499934799999999e-01	-3.000000e+00
4.499960399999999e-01	-3.000000e+00
4.499990000000000e-01	-3.000000e+00
4.499991000000000e-01	-2.700000e+00
4.499993000000000e-01	-2.100000e+00
4.499997000000000e-01	-9.000000e-01
4.500000000000000e-01	0.000000e+00
4.599900000000000e-01	0.000000e+00
4.599901000000000e-01	-3.000000e-01
4.599903000000000e-01	-9.000000e-01
4.599907000000000e-01	-2.100000e+00
4.599910000000000e-01	-3.000000e+00
4.599912400000000e-01	-3.000000e+00
4.599915600000000e-01	-3.000000e+00
4.599922000000000e-01	-3.000000e+00
4.599934800000001e-01	-3.000000e+00
4.599960400000002e-01	-3.000000e+00
4.599990000000000e-01	-3.000000e+00
4.599991000000000e-01	-2.700000e+00
4.599993000000000e-01	-2.100000e+00
4.599997000000000e-01	-9.000000e-01
4.600000000000000e-01	0.000000e+00
4.699900000000000e-01	0.000000e+00
4.699901000000000e-01	-3.000000e-01
4.699903000000000e-01	-9.000000e-01
4.699907000000000e-01	-2.100000e+00
4.699910000000000e-01	-3.000000e+00
4.699912400000000e-01	-3.000000e+00
4.699915600000000e-01	-3.000000e+00
4.699922000000000e-01	-3.000000e+00
4.699934800000001e-01	-3.000000e+00
4.699960400000002e-01	-3.000000e+00
4.699990000000000e-01	-3.000000e+00
4.699991000000000e-01	-2.700000e+00
4.699993000000000e-01	-2.100000e+00
4.699997000000000e-01	-9.000000e-01
4.700000000000000e-01	0.000000e+00
4.799900000000000e-01	0.000000e+00
4.799901000000000e-01	-3.000000e-01
4.799903000000000e-01	-9.000000e-01
4.799907000000000e-01	-2.100000e+00
4.799910000000000e-01	-3.000000e+00
4.799912400000000e-01	-3.000000e+00
4.799915600000000e-01	-3.000000e+00
4.799922000000000e-01	-3.000000e+00
4.799934800000001e-01	-3.000000e+00
4.799960400000002e-01	-3.000000e+00
4.799990000000000e-01	-3.000000e+00
4.799991000000000e-01	-2.700000e+00
4.799993000000000e-01	-2.100000e+00
4.799997000000000e-01	-9.000000e-01
4.800000000000000e-01	0.000000e+00
4.899900000000000e-01	0.000000e+00
4.899901000000000e-01	-3.000000e-01
4.899903000000000e-01	-9.000000e-01
4.899907000000000e-01	-2.100000e+00
4.899910000000000e-01	-3.000000e+00
4.899912399999999e-01	-3.000000e+00
4.899915599999999e-01	-3.000000e+00
4.899921999999999e-01	-3.000000e+00
4.899934799999999e-01	-3.000000e+00
4.899960399999999e-01	-3.000000e+00
4.899990000000000e-01	-3.000000e+00
4.899991000000000e-01	-2.700000e+00
4.899993000000000e-01	-2.100000e+00
4.899997000000000e-01	-9.000000e-01
4.900000000000000e-01	0.000000e+00
4.999900000000000e-01	0.000000e+00
4.999901000000000e-01	-3.000000e-01
4.999903000000000e-01	-9.000000e-01
4.999907000000000e-01	-2.100000e+00
4.999910000000000e-01	-3.000000e+00
4.999912399999999e-01	-3.000000e+00
4.999915599999999e-01	-3.000000e+00
4.999921999999999e-01	-3.000000e+00
4.999934799999999e-01	-3.000000e+00
4.999960399999999e-01	-3.000000e+00
4.999990000000000e-01	-3.000000e+00
4.999991000000000e-01	-2.700000e+00
4.999993000000000e-01	-2.100000e+00
4.999997000000000e-01	-9.000000e-01
5.000000000000000e-01	0.000000e+00
5.099899999999999e-01	0.000000e+00
5.099901000000000e-01	-3.000000e-01
5.099903000000000e-01	-9.000000e-01
5.099907000000000e-01	-2.100000e+00
5.099910000000000e-01	-3.000000e+00
5.099912400000000e-01	-3.000000e+00
5.099915600000000e-01	-3.000000e+00
5.099922000000000e-01	-3.000000e+00
5.099934800000000e-01	-3.000000e+00
5.099960400000001e-01	-3.000000e+00
5.099990000000000e-01	-3.000000e+00
5.099990999999999e-01	-2.700000e+00
5.099992999999999e-01	-2.100000e+00
5.099996999999999e-01	-9.000000e-01
5.100000000000000e-01	0.000000e+00
5.199900000000000e-01	0.000000e+00
5.199901000000000e-01	-3.000000e-01
5.199903000000000e-01	-9.000000e-01
5.199907000000000e-01	-2.100000e+00
5.199910000000000e-01	-3.000000e+00
5.199912400000000e-01	-3.000000e+00
5.199915600000000e-01	-3.000000e+00
5.199922000000000e-01	-3.000000e+00
5.199934800000000e-01	-3.000000e+00
5.199960400000001e-01	-3.000000e+00
5.199990000000000e-01	-3.000000e+00
5.199990999999999e-01	-2.700000e+00
5.199992999999999e-01	-2.100000e+00
5.199997000000000e-01	-9.000000e-01
5.200000000000000e-01	0.000000e+00
5.299900000000000e-01	0.000000e+00
5.299901000000000e-01	-3.000000e-01
5.299903000000000e-01	-9.000000e-01
5.299907000000000e-01	-2.100000e+00
5.299910000000000e-01	-3.000000e+00
5.299912400000000e-01	-3.000000e+00
5.299915600000000e-01	-3.000000e+00
5.299922000000000e-01	-3.000000e+00
5.299934800000000e-01	-3.000000e+00
5.299960400000001e-01	-3.000000e+00
5.299990000000000e-01	-3.000000e+00
5.299990999999999e-01	-2.700000e+00
5.299993000000000e-01	-2.100000e+00
5.299997000000000e-01	-9.000000e-01
5.300000000000000e-01	0.000000e+00
5.399900000000000e-01	0.000000e+00
5.399901000000000e-01	-3.000000e-01
5.399903000000000e-01	-9.000000e-01
5.399907000000000e-01	-2.100000e+00
5.399910000000000e-01	-3.000000e+00
5.399912400000000e-01	-3.000000e+00
5.399915600000000e-01	-3.000000e+00
5.399922000000000e-01	-3.000000e+00
5.399934800000000e-01	-3.000000e+00
5.399960400000001e-01	-3.000000e+00
5.399990000000000e-01	-3.000000e+00
5.399991000000000e-01	-2.700000e+00
5.399993000000000e-01	-2.100000e+00
5.399997000000000e-01	-9.000000e-01
5.399999999999999e-01	0.000000e+00
5.499900000000000e-01	0.000000e+00
5.499901000000000e-01	-3.000000e-01
5.499903000000000e-01	-9.000000e-01
5.499907000000001e-01	-2.100000e+00
5.499910000000000e-01	-3.000000e+00
5.499912400000000e-01	-3.000000e+00
5.499915600000000e-01	-3.000000e+00
5.499922000000000e-01	-3.000000e+00
5.499934800000000e-01	-3.000000e+00
5.499960400000001e-01	-3.000000e+00
5.499990000000000e-01	-3.000000e+00
5.499991000000000e-01	-2.700000e+00
5.499993000000000e-01	-2.100000e+00
5.499997000000000e-01	-9.000000e-01
5.499999999999999e-01	0.000000e+00
5.599900000000000e-01	0.000000e+00
5.599901000000000e-01	-3.000000e-01
5.599903000000001e-01	-9.000000e-01
5.599907000000001e-01	-2.100000e+00
5.599910000000000e-01	-3.000000e+00
5.599912400000000e-01	-3.000000e+00
5.599915600000001e-01	-3.000000e+00
5.599922000000001e-01	-3.000000e+00
5.599934800000000e-01	-3.000000e+00
5.599960400000001e-01	-3.000000e+00
5.599990000000000e-01	-3.000000e+00
5.599991000000000e-01	-2.700000e+00
5.599993000000000e-01	-2.100000e+00
5.599997000000000e-01	-9.000000e-01
5.599999999999999e-01	0.000000e+00
5.699900000000000e-01	0.000000e+00
5.699901000000001e-01	-3.000000e-01
5.699903000000001e-01	-9.000000e-01
5.699907000000001e-01	-2.100000e+00
5.699910000000000e-01	-3.000000e+00
5.699912400000000e-01	-3.000000e+00
5.699915600000001e-01	-3.000000e+00
5.699922000000001e-01	-3.000000e+00
5.699934800000001e-01	-3.000000e+00
5.699960400000001e-01	-3.000000e+00
5.699989999999999e-01	-3.000000e+00
5.699991000000000e-01	-2.700000e+00
5.699993000000000e-01	-2.100000e+00
5.699997000000000e-01	-9.000000e-01
5.700000000000000e-01	0.000000e+00
5.799900000000000e-01	0.000000e+00
5.799901000000000e-01	-3.000000e-01
5.799903000000000e-01	-9.000000e-01
5.799907000000000e-01	-2.100000e+00
5.799909999999999e-01	-3.000000e+00
5.799912399999999e-01	-3.000000e+00
5.799915599999999e-01	-3.000000e+00
5.799921999999998e-01	-3.000000e+00
5.799934799999997e-01	-3.000000e+00
5.799960399999995e-01	-3.000000e+00
5.799989999999999e-01	-3.000000e+00
5.799991000000000e-01	-2.700000e+00
5.799993000000000e-01	-2.100000e+00
5.799997000000000e-01	-9.000000e-01
5.800000000000000e-01	0.000000e+00
5.899900000000000e-01	0.000000e+00
5.899901000000000e-01	-3.000000e-01
5.899903000000000e-01	-9.000000e-01
5.899907000000000e-01	-2.100000e+00
5.899909999999999e-01	-3.000000e+00
5.899912399999999e-01	-3.000000e+00
5.899915599999999e-01	-3.000000e+00
5.899921999999999e-01	-3.000000e+00
5.899934799999997e-01	-3.000000e+00
5.899960399999995e-01	-3.000000e+00
5.899989999999999e-01	-3.000000e+00
5.899991000000000e-01	-2.700000e+00
5.899993000000000e-01	-2.100000e+00
5.899997000000000e-01	-9.000000e-01
5.900000000000000e-01	0.000000e+00
5.900204000000006e-01	0.000000e+00
5.999900000000000e-01	0.000000e+00
5.999901000000000e-01	-3.000000e-01
5.999903000000000e-01	-9.000000e-01
5.999907000000000e-01	-2.100000e+00
5.999909999999999e-01	-3.000000e+00
5.999912399999999e-01	-3.000000e+00
5.999915599999999e-01	-3.000000e+00
5.999921999999999e-01	-3.000000e+00
5.999934799999997e-01	-3.000000e+00
5.999960399999995e-01	-3.000000e+00
5.999989999999999e-01	-3.000000e+00
5.999991000000000e-01	-2.700000e+00
5.999993000000000e-01	-2.100000e+00
5.999997000000000e-01	-9.000000e-01
6.000000000000000e-01	0.000000e+00
6.099899999999999e-01	0.000000e+00
6.099900999999999e-01	-3.000000e-01
6.099902999999999e-01	-9.000000e-01
6.099906999999999e-01	-2.100000e+00
6.099909999999999e-01	-3.000000e+00
6.099912399999999e-01	-3.000000e+00
6.099915600000000e-01	-3.000000e+00
6.099922000000000e-01	-3.000000e+00
6.099934800000000e-01	-3.000000e+00
6.099960400000001e-01	-3.000000e+00
6.099990000000000e-01	-3.000000e+00
6.099991000000000e-01	-2.700000e+00
6.099993000000000e-01	-2.100000e+00
6.099997000000000e-01	-9.000000e-01
6.100000000000000e-01	0.000000e+00
6.199899999999999e-01	0.000000e+00
6.199900999999999e-01	-3.000000e-01
6.199902999999999e-01	-9.000000e-01
6.199906999999999e-01	-2.100000e+00
6.199910000000000e-01	-3.000000e+00
6.199912399999999e-01	-3.000000e+00
6.199915600000000e-01	-3.000000e+00
6.199922000000000e-01	-3.000000e+00
6.199934800000000e-01	-3.000000e+00
6.199960400000001e-01	-3.000000e+00
6.199990000000000e-01	-3.000000e+00
6.199991000000000e-01	-2.700000e+00
6.199993000000000e-01	-2.100000e+00
6.199997000000000e-01	-9.000000e-01
6.200000000000000e-01	0.000000e+00
6.299899999999999e-01	0.000000e+00
6.299900999999999e-01	-3.000000e-01
6.299902999999999e-01	-9.000000e-01
6.299906999999999e-01	-2.100000e+00
6.299910000000000e-01	-3.000000e+00
6.299912400000000e-01	-3.000000e+00
6.299915600000000e-01	-3.000000e+00
6.299922000000000e-01	-3.000000e+00
6.299934800000000e-01	-3.000000e+00
6.299960400000001e-01	-3.000000e+00
6.299990000000000e-01	-3.000000e+00
6.299991000000000e-01	-2.700000e+00
6.299993000000000e-01	-2.100000e+00
6.299997000000001e-01	-9.000000e-01
6.300000000000000e-01	0.000000e+00
6.399899999999999e-01	0.000000e+00
6.399900999999999e-01	-3.000000e-01
6.399902999999999e-01	-9.000000e-01
6.399906999999999e-01	-2.100000e+00
6.399910000000000e-01	-3.000000e+00
6.399912400000000e-01	-3.000000e+00
6.399915600000000e-01	-3.000000e+00
6.399922000000000e-01	-3.000000e+00
6.399934800000000e-01	-3.000000e+00
6.399960400000001e-01	-3.000000e+00
6.399990000000000e-01	-3.000000e+00
6.399991000000000e-01	-2.700000e+00
6.399993000000000e-01	-2.100000e+00
6.399997000000001e-01	-9.000000e-01
6.400000000000000e-01	0.000000e+00
6.499900000000000e-01	0.000000e+00
6.499900999999999e-01	-3.000000e-01
6.499902999999999e-01	-9.000000e-01
6.499906999999999e-01	-2.100000e+00
6.499910000000000e-01	-3.000000e+00
6.499912400000000e-01	-3.000000e+00
6.499915600000000e-01	-3.000000e+00
6.499922000000000e-01	-3.000000e+00
6.499934800000000e-01	-3.000000e+00
6.499960400000001e-01	-3.000000e+00
6.499990000000000e-01	-3.000000e+00
6.499991000000001e-01	-2.700000e+00
6.499993000000001e-01	-2.100000e+00
6.499997000000001e-01	-9.000000e-01
6.500000000000000e-01	0.000000e+00
6.599900000000000e-01	0.000000e+00
6.599900999999999e-01	-3.000000e-01
6.599902999999999e-01	-9.000000e-01
6.599906999999999e-01	-2.100000e+00
6.599910000000000e-01	-3.000000e+00
6.599912400000000e-01	-3.000000e+00
6.599915600000000e-01	-3.000000e+00
6.599922000000000e-01	-3.000000e+00
6.599934800000000e-01	-3.000000e+00
6.599960400000001e-01	-3.000000e+00
6.599990000000000e-01	-3.000000e+00
6.599990999999999e-01	-2.700000e+00
6.599993000000000e-01	-2.100000e+00
6.599997000000000e-01	-9.000000e-01
6.599999999999999e-01	0.000000e+00
6.699900000000000e-01	0.000000e+00
6.699900999999999e-01	-3.000000e-01
6.699902999999999e-01	-9.000000e-01
6.699906999999999e-01	-2.100000e+00
6.699910000000000e-01	-3.000000e+00
6.699912400000000e-01	-3.000000e+00
6.699915600000000e-01	-3.000000e+00
6.699922000000000e-01	-3.000000e+00
6.699934800000000e-01	-3.000000e+00
6.699960400000001e-01	-3.000000e+00
6.699990000000000e-01	-3.000000e+00
6.699991000000000e-01	-2.700000e+00
6.699993000000000e-01	-2.100000e+00
6.699997000000000e-01	-9.000000e-01
6.699999999999999e-01	0.000000e+00
6.799900000000000e-01	0.000000e+00
6.799900999999999e-01	-3.000000e-01
6.799902999999999e-01	-9.000000e-01
6.799906999999999e-01	-2.100000e+00
6.799910000000000e-01	-3.000000e+00
6.799912400000000e-01	-3.000000e+00
6.799915600000001e-01	-3.000000e+00
6.799922000000000e-01	-3.000000e+00
6.799934800000000e-01	-3.000000e+00
6.799960400000001e-01	-3.000000e+00
6.799990000000000e-01	-3.000000e+00
6.799991000000000e-01	-2.700000e+00
6.799993000000000e-01	-2.100000e+00
6.799997000000000e-01	-9.000000e-01
6.799999999999999e-01	0.000000e+00
6.899900000000000e-01	0.000000e+00
6.899900999999999e-01	-3.000000e-01
6.899902999999999e-01	-9.000000e-01
6.899907000000000e-01	-2.100000e+00
6.899910000000000e-01	-3.000000e+00
6.899912400000000e-01	-3.000000e+00
6.899915600000001e-01	-3.000000e+00
6.899922000000001e-01	-3.000000e+00
6.899934800000000e-01	-3.000000e+00
6.899960400000001e-01	-3.000000e+00
6.899989999999999e-01	-3.000000e+00
6.899990999999999e-01	-2.700000e+00
6.899992999999999e-01	-2.100000e+00
6.899996999999999e-01	-9.000000e-01
6.899999999999999e-01	0.000000e+00
6.999900000000000e-01	0.000000e+00
6.999900999999999e-01	-3.000000e-01
6.999903000000000e-01	-9.000000e-01
6.999907000000000e-01	-2.100000e+00
6.999909999999999e-01	-3.000000e+00
6.999912399999999e-01	-3.000000e+00
6.999915599999998e-01	-3.000000e+00
6.999921999999998e-01	-3.000000e+00
6.999934799999997e-01	-3.000000e+00
6.999960399999995e-01	-3.000000e+00
6.999989999999999e-01	-3.000000e+00
6.999990999999999e-01	-2.700000e+00
6.999992999999999e-01	-2.100000e+00
6.999996999999999e-01	-9.000000e-01
7.000000000000000e-01	0.000000e+00
7.099900000000000e-01	0.000000e+00
7.099901000000000e-01	-3.000000e-01
7.099903000000000e-01	-9.000000e-01
7.099907000000000e-01	-2.100000e+00
7.099909999999999e-01	-3.000000e+00
7.099912399999999e-01	-3.000000e+00
7.099915599999999e-01	-3.000000e+00
7.099921999999999e-01	-3.000000e+00
7.099934799999997e-01	-3.000000e+00
7.099960399999995e-01	-3.000000e+00
7.099989999999999e-01	-3.000000e+00
7.099990999999999e-01	-2.700000e+00
7.099992999999999e-01	-2.100000e+00
7.099996999999999e-01	-9.000000e-01
7.100000000000000e-01	0.000000e+00
7.199900000000000e-01	0.000000e+00
7.199901000000000e-01	-3.000000e-01
7.199903000000000e-01	-9.000000e-01
7.199907000000000e-01	-2.100000e+00
7.199909999999999e-01	-3.000000e+00
7.199912399999999e-01	-3.000000e+00
7.199915599999999e-01	-3.000000e+00
7.199921999999999e-01	-3.000000e+00
7.199934799999997e-01	-3.000000e+00
7.199960399999995e-01	-3.000000e+00
7.199989999999999e-01	-3.000000e+00
7.199990999999999e-01	-2.700000e+00
7.199992999999999e-01	-2.100000e+00
7.199996999999999e-01	-9.000000e-01
7.200000000000000e-01	0.000000e+00
7.299899999999999e-01	0.000000e+00
7.299901000000000e-01	-3.000000e-01
7.299903000000000e-01	-9.000000e-01
7.299907000000000e-01	-2.100000e+00
7.299909999999999e-01	-3.000000e+00
7.299912399999999e-01	-3.000000e+00
7.299915600000000e-01	-3.000000e+00
7.299922000000000e-01	-3.000000e+00
7.299934800000000e-01	-3.000000e+00
7.299960400000001e-01	-3.000000e+00
7.299990000000000e-01	-3.000000e+00
7.299990999999999e-01	-2.700000e+00
7.299992999999999e-01	-2.100000e+00
7.299996999999999e-01	-9.000000e-01
7.300000000000000e-01	0.000000e+00
7.399899999999999e-01	0.000000e+00
7.399901000000000e-01	-3.000000e-01
7.399903000000000e-01	-9.000000e-01
7.399907000000000e-01	-2.100000e+00
7.399910000000000e-01	-3.000000e+00
7.399912399999999e-01	-3.000000e+00
7.399915600000000e-01	-3.000000e+00
7.399922000000000e-01	-3.000000e+00
7.399934800000000e-01	-3.000000e+00
7.399960400000001e-01	-3.000000e+00
7.399990000000000e-01	-3.000000e+00
7.399990999999999e-01	-2.700000e+00
7.399992999999999e-01	-2.100000e+00
7.399996999999999e-01	-9.000000e-01
7.400000000000000e-01	0.000000e+00
7.499899999999999e-01	0.000000e+00
7.499901000000000e-01	-3.000000e-01
7.499903000000000e-01	-9.000000e-01
7.499907000000000e-01	-2.100000e+00
7.499910000000000e-01	-3.000000e+00
7.499912399999999e-01	-3.000000e+00
7.499915600000000e-01	-3.000000e+00
7.499922000000000e-01	-3.000000e+00
7.499934800000000e-01	-3.000000e+00
7.499960400000001e-01	-3.000000e+00
7.499990000000000e-01	-3.000000e+00
7.499990999999999e-01	-2.700000e+00
7.499992999999999e-01	-2.100000e+00
7.499996999999999e-01	-9.000000e-01
7.500000000000000e-01	0.000000e+00
7.599899999999999e-01	0.000000e+00
7.599901000000000e-01	-3.000000e-01
7.599903000000000e-01	-9.000000e-01
7.599907000000000e-01	-2.100000e+00
7.599910000000000e-01	-3.000000e+00
7.599912400000000e-01	-3.000000e+00
7.599915600000000e-01	-3.000000e+00
7.599922000000000e-01	-3.000000e+00
7.599934800000000e-01	-3.000000e+00
7.599960400000001e-01	-3.000000e+00
7.599990000000000e-01	-3.000000e+00
7.599990999999999e-01	-2.700000e+00
7.599992999999999e-01	-2.100000e+00
7.599996999999999e-01	-9.000000e-01
7.600000000000000e-01	0.000000e+00
7.699900000000000e-01	0.000000e+00
7.699901000000000e-01	-3.000000e-01
7.699903000000000e-01	-9.000000e-01
7.699907000000000e-01	-2.100000e+00
7.699910000000000e-01	-3.000000e+00
7.699912400000000e-01	-3.000000e+00
7.699915600000000e-01	-3.000000e+00
7.699922000000000e-01	-3.000000e+00
7.699934800000000e-01	-3.000000e+00
7.699960400000001e-01	-3.000000e+00
7.699990000000000e-01	-3.000000e+00
7.699990999999999e-01	-2.700000e+00
7.699992999999999e-01	-2.100000e+00
7.699997000000000e-01	-9.000000e-01
7.700000000000000e-01	0.000000e+00
7.799900000000000e-01	0.000000e+00
7.799901000000000e-01	-3.000000e-01
7.799903000000000e-01	-9.000000e-01
7.799907000000000e-01	-2.100000e+00
7.799910000000000e-01	-3.000000e+00
7.799912400000000e-01	-3.000000e+00
7.799915600000000e-01	-3.000000e+00
7.799922000000000e-01	-3.000000e+00
7.799934800000000e-01	-3.000000e+00
7.799960400000001e-01	-3.000000e+00
7.799990000000000e-01	-3.000000e+00
7.799990999999999e-01	-2.700000e+00
7.799993000000000e-01	-2.100000e+00
7.799997000000000e-01	-9.000000e-01
7.799999999999999e-01	0.000000e+00
7.899900000000000e-01	0.000000e+00
7.899901000000000e-01	-3.000000e-01
7.899903000000000e-01	-9.000000e-01
7.899907000000000e-01	-2.100000e+00
7.899910000000000e-01	-3.000000e+00
7.899912400000000e-01	-3.000000e+00
7.899915600000000e-01	-3.000000e+00
7.899922000000000e-01	-3.000000e+00
7.899934800000000e-01	-3.000000e+00
7.899960400000001e-01	-3.000000e+00
7.899990000000000e-01	-3.000000e+00
7.899991000000000e-01	-2.700000e+00
7.899993000000000e-01	-2.100000e+00
7.899997000000000e-01	-9.000000e-01
7.899999999999999e-01	0.000000e+00
7.999900000000000e-01	0.000000e+00
7.999901000000000e-01	-3.000000e-01
7.999903000000000e-01	-9.000000e-01
7.999907000000001e-01	-2.100000e+00
7.999910000000000e-01	-3.000000e+00
7.999912400000000e-01	-3.000000e+00
7.999915600000000e-01	-3.000000e+00
7.999922000000000e-01	-3.000000e+00
7.999934800000000e-01	-3.000000e+00
7.999960400000001e-01	-3.000000e+00
7.999990000000000e-01	-3.000000e+00
7.999991000000000e-01	-2.700000e+00
7.999993000000000e-01	-2.100000e+00
7.999997000000000e-01	-9.000000e-01
7.999999999999999e-01	0.000000e+00
8.099900000000000e-01	0.000000e+00
8.099901000000000e-01	-3.000000e-01
8.099903000000001e-01	-9.000000e-01
8.099907000000001e-01	-2.100000e+00
8.099910000000000e-01	-3.000000e+00
8.099912400000000e-01	-3.000000e+00
8.099915600000001e-01	-3.000000e+00
8.099922000000001e-01	-3.000000e+00
8.099934800000000e-01	-3.000000e+00
8.099960400000001e-01	-3.000000e+00
8.099989999999999e-01	-3.000000e+00
8.099991000000000e-01	-2.700000e+00
8.099993000000000e-01	-2.100000e+00
8.099997000000000e-01	-9.000000e-01
8.099999999999999e-01	0.000000e+00
8.199900000000000e-01	0.000000e+00
8.199900999999999e-01	-3.000000e-01
8.199902999999999e-01	-9.000000e-01
8.199907000000000e-01	-2.100000e+00
8.199909999999999e-01	-3.000000e+00
8.199912399999999e-01	-3.000000e+00
8.199915599999998e-01	-3.000000e+00
8.199921999999998e-01	-3.000000e+00
8.199934799999997e-01	-3.000000e+00
8.199960399999995e-01	-3.000000e+00
8.199989999999999e-01	-3.000000e+00
8.199991000000000e-01	-2.700000e+00
8.199993000000000e-01	-2.100000e+00
8.199997000000000e-01	-9.000000e-01
8.200000000000000e-01	0.000000e+00
8.299900000000000e-01	0.000000e+00
8.299901000000000e-01	-3.000000e-01
8.299903000000000e-01	-9.000000e-01
8.299907000000000e-01	-2.100000e+00
8.299909999999999e-01	-3.000000e+00
8.299912399999999e-01	-3.000000e+00
8.299915599999999e-01	-3.000000e+00
8.299921999999998e-01	-3.000000e+00
8.299934799999997e-01	-3.000000e+00
8.299960399999995e-01	-3.000000e+00
8.299989999999999e-01	-3.000000e+00
8.299991000000000e-01	-2.700000e+00
8.299993000000000e-01	-2.100000e+00
8.299997000000000e-01	-9.000000e-01
8.300000000000000e-01	0.000000e+00
8.399900000000000e-01	0.000000e+00
8.399901000000000e-01	-3.000000e-01
8.399903000000000e-01	-9.000000e-01
8.399907000000000e-01	-2.100000e+00
8.399909999999999e-01	-3.000000e+00
8.399912399999999e-01	-3.000000e+00
8.399915599999999e-01	-3.000000e+00
8.399921999999999e-01	-3.000000e+00
8.399934799999997e-01	-3.000000e+00
8.399960399999995e-01	-3.000000e+00
8.399989999999999e-01	-3.000000e+00
8.399991000000000e-01	-2.700000e+00
8.399993000000000e-01	-2.100000e+00
8.399997000000000e-01	-9.000000e-01
8.400000000000000e-01	0.000000e+00
8.499899999999999e-01	0.000000e+00
8.499900999999999e-01	-3.000000e-01
8.499902999999999e-01	-9.000000e-01
8.499906999999999e-01	-2.100000e+00
8.499909999999999e-01	-3.000000e+00
8.499912399999999e-01	-3.000000e+00
8.499915600000000e-01	-3.000000e+00
8.499922000000000e-01	-3.000000e+00
8.499934800000000e-01	-3.000000e+00
8.499960400000001e-01	-3.000000e+00
8.499989999999999e-01	-3.000000e+00
8.499991000000000e-01	-2.700000e+00
8.499993000000000e-01	-2.100000e+00
8.499997000000000e-01	-9.000000e-01
8.500000000000000e-01	0.000000e+00
8.599899999999999e-01	0.000000e+00
8.599900999999999e-01	-3.000000e-01
8.599902999999999e-01	-9.000000e-01
8.599906999999999e-01	-2.100000e+00
8.599909999999999e-01	-3.000000e+00
8.599912399999999e-01	-3.000000e+00
8.599915600000000e-01	-3.000000e+00
8.599922000000000e-01	-3.000000e+00
8.599934800000000e-01	-3.000000e+00
8.599960400000001e-01	-3.000000e+00
8.599990000000000e-01	-3.000000e+00
8.599991000000000e-01	-2.700000e+00
8.599993000000000e-01	-2.100000e+00
8.599997000000000e-01	-9.000000e-01
8.600000000000000e-01	0.000000e+00
8.699899999999999e-01	0.000000e+00
8.699900999999999e-01	-3.000000e-01
8.699902999999999e-01	-9.000000e-01
8.699906999999999e-01	-2.100000e+00
8.699910000000000e-01	-3.000000e+00
8.699912399999999e-01	-3.000000e+00
8.699915600000000e-01	-3.000000e+00
8.699922000000000e-01	-3.000000e+00
8.699934800000000e-01	-3.000000e+00
8.699960400000001e-01	-3.000000e+00
8.699990000000000e-01	-3.000000e+00
8.699991000000000e-01	-2.700000e+00
8.699993000000000e-01	-2.100000e+00
8.699997000000000e-01	-9.000000e-01
8.700000000000000e-01	0.000000e+00
8.799899999999999e-01	0.000000e+00
8.799900999999999e-01	-3.000000e-01
8.799902999999999e-01	-9.000000e-01
8.799906999999999e-01	-2.100000e+00
8.799910000000000e-01	-3.000000e+00
8.799912400000000e-01	-3.000000e+00
8.799915600000000e-01	-3.000000e+00
8.799922000000000e-01	-3.000000e+00
8.799934800000000e-01	-3.000000e+00
8.799960400000001e-01	-3.000000e+00
8.799990000000000e-01	-3.000000e+00
8.799991000000000e-01	-2.700000e+00
8.799993000000000e-01	-2.100000e+00
8.799997000000001e-01	-9.000000e-01
8.800000000000000e-01	0.000000e+00
8.899899999999999e-01	0.000000e+00
8.899900999999999e-01	-3.000000e-01
8.899902999999999e-01	-9.000000e-01
8.899906999999999e-01	-2.100000e+00
8.899910000000000e-01	-3.000000e+00
8.899912400000000e-01	-3.000000e+00
8.899915600000000e-01	-3.000000e+00
8.899922000000000e-01	-3.000000e+00
8.899934800000000e-01	-3.000000e+00
8.899960400000001e-01	-3.000000e+00
8.899990000000000e-01	-3.000000e+00
8.899991000000000e-01	-2.700000e+00
8.899993000000000e-01	-2.100000e+00
8.899997000000001e-01	-9.000000e-01
8.900000000000000e-01	0.000000e+00
8.903276000000094e-01	0.000000e+00
8.999900000000000e-01	0.000000e+00
8.999900999999999e-01	-3.000000e-01
8.999902999999999e-01	-9.000000e-01
8.999906999999999e-01	-2.100000e+00
8.999910000000000e-01	-3.000000e+00
8.999912400000000e-01	-3.000000e+00
8.999915600000000e-01	-3.000000e+00
8.999922000000000e-01	-3.000000e+00
8.999934800000000e-01	-3.000000e+00
8.999960400000001e-01	-3.000000e+00
8.999990000000000e-01	-3.000000e+00
8.999990999999999e-01	-2.700000e+00
8.999992999999999e-01	-2.100000e+00
8.999997000000000e-01	-9.000000e-01
8.999999999999999e-01	0.000000e+00
